Province/Region,Service Area,Matched Region (CN),分类,month,hour,TOU_raw,TOU_final,hourly_price_abs,price_basis_note
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,10,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,13,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,14,尖,尖,2.16,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,15,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,16,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,17,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,18,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,19,尖,尖,2.16,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,20,尖,尖,2.16,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,21,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,8,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,0,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,1,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,10,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,13,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,14,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,15,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,16,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,17,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,18,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,19,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,20,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,21,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,9,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,0,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,1,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,10,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,13,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,14,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,15,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,16,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,17,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,18,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,19,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,20,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,21,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,10,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,0,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,1,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,10,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,13,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,14,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,15,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,16,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,17,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,18,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,19,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,20,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,21,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,11,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,0,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,1,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,10,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,13,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,14,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,15,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,16,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,17,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,18,尖,尖,2.16,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,19,尖,尖,2.16,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,20,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,21,峰,峰,1.8,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行两部制电价的工业用电,12,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,0,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,1,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,10,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,13,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,14,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,15,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,17,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,19,尖,尖,2.04,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,1,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,0,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,1,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,10,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,13,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,14,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,15,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,17,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,18,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,2,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,0,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,1,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,10,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,13,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,14,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,15,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,17,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,18,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,3,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,0,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,1,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,8,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,9,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,10,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,11,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,12,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,13,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,14,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,15,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,17,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,18,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,4,23,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,0,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,1,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,2,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,3,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,4,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,5,谷,谷,0.35,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,6,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,7,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Xinyi Service Area,江苏,执行单一制电价的工业用电,5,8,平,平,1.0,normalized_by_flat_price_equal_1
